2018-12-11 23:52:07	现在吹头发
2018-12-11 23:52:12	洗澡不冷吗
2018-12-11 23:52:48	还好
2018-12-11 23:53:03	卫生间淋浴就在阳台
2018-12-11 23:53:13	洗完澡就进房间有空调[奸笑]
2018-12-11 23:53:19	有浴霸吗
2018-12-11 23:53:42	么有
2018-12-11 23:53:51	额(°_°)…好冷呀
2018-12-11 23:53:55	但是热水一直冲也不冷
2018-12-11 23:54:01	好吧
2018-12-11 23:54:38	我这边空调都不制热，我都不敢洗澡
2018-12-11 23:54:54	我们空调晚上8点多开的
2018-12-11 23:55:07	刚刚段段准备关了发现坏了[皱眉]
2018-12-11 23:55:14	额(°_°)…
2018-12-11 23:55:27	拔电源吧
2018-12-11 23:55:29	😂😂
2018-12-11 23:55:31	然后拔了电源
2018-12-11 23:55:32	对
2018-12-11 23:55:38	😂😂
2018-12-11 23:55:56	你看什么书啊
2018-12-11 23:56:24	没看书，是在看一些技术文档
2018-12-11 23:56:28	😔😔
2018-12-11 23:57:14	哦哦
2018-12-11 23:57:24	早上几点上班啊
2018-12-11 23:57:35	8点半
2018-12-11 23:57:51	我们离公司近，就十分钟路程
2018-12-11 23:58:14	那也不用早起
2018-12-12 00:01:03	嗯嗯，一般八点钟起来
2018-12-12 00:02:01	我这几天也是八点起床
2018-12-12 00:02:06	好幸福啊哈哈
2018-12-12 00:02:25	你平时要早起吗
2018-12-12 00:02:38	我平时在公司研发大厦上班就要7点多起床坐班车去上班
2018-12-12 00:03:01	哦哦
2018-12-12 00:03:32	你们不是弹性打卡吗，9点之前打卡也可以呀
2018-12-12 00:03:34	[奸笑]
2018-12-12 00:03:42	是的
2018-12-12 00:04:01	我跟段段这几天都是8:45再晚8:55打卡
2018-12-12 00:04:06	然后去吃早饭
2018-12-12 00:04:27	吃完都要9:25的样子再去上班[捂脸]
2018-12-12 00:06:03	好人性化管理
2018-12-12 00:07:39	睡觉吧
2018-12-12 00:09:15	我俩在抢衣服
2018-12-12 00:09:16	哈哈哈
2018-12-12 00:09:34	额
2018-12-12 00:09:43	拜拜
2018-12-12 00:10:03	拜拜
2018-12-12 00:10:06	晚安
2018-12-12 12:31:29	吃过了嘛
2018-12-12 12:35:53	恩恩刚吃好
2018-12-12 12:36:02	你呢
2018-12-12 12:36:50	11点半吃的，排队等了20分钟
2018-12-12 12:36:57	这么堵人
2018-12-12 12:37:10	我这机台跟着同事吃的比较晚
2018-12-12 12:37:15	都是12点才去吃饭
2018-12-12 12:37:26	好吧几天打成机台
2018-12-12 12:37:35	真的也是工作后遗症了
2018-12-12 12:37:40	哈哈
2018-12-12 12:38:00	太卖力工作了
2018-12-12 12:38:01	吃的什么
2018-12-12 12:38:10	羊肉汤
2018-12-12 12:38:16	有点辣
2018-12-12 12:38:36	哦哦
2018-12-12 12:38:50	冬天是要喝羊肉汤
2018-12-12 12:39:13	哈哈，真的是汤
2018-12-12 12:39:28	想起了陕西的当时在微博看那年花开的片段
2018-12-12 12:39:44	孙俪蹲在凳子上和羊肉汤
2018-12-12 12:40:30	哈哈，有这么惨吗
2018-12-12 12:41:03	对啊那个片段特别搞笑
2018-12-12 12:41:36	哦
2018-12-12 12:42:57	教的礼仪什么的完全抛在脑后
2018-12-12 12:43:56	所以去大街上和羊肉汤都很霸气的直接蹲在高凳子上喝[捂脸]
2018-12-12 12:44:02	额，孙俪不是邓超的媳妇吗
2018-12-12 12:44:17	哈哈哈哈
2018-12-12 12:44:18	是的
2018-12-12 12:44:23	难道不是同一个人嘛
2018-12-12 12:44:37	我说的是电视剧的角色
2018-12-12 12:44:49	哦哦，你说的是电视剧情节哦
2018-12-12 12:44:58	😂
2018-12-12 12:45:20	很少看电视剧
2018-12-12 12:45:23	[捂脸]
2018-12-12 12:46:17	哈哈
2018-12-12 12:46:28	很少关注明星
2018-12-12 12:46:34	那年花开月正圆
2018-12-12 12:46:59	当时很火，我也么看，是刷微博热搜刷到的
2018-12-12 12:47:10	哦哦
2018-12-12 12:47:23	我觉得我话好多哦
2018-12-12 12:47:37	会不会嫌我话多啊[捂脸]
2018-12-12 12:47:43	我感觉我已经老了
2018-12-12 12:47:46	没有呀
2018-12-12 12:48:13	其实我也很久没追剧了
2018-12-12 12:48:48	我以前还刷微博，刷抖音，现在我感觉好耽误时间全卸了
2018-12-12 12:49:03	知道的剧情和现在什么比较火，都是想起来刷微博热搜看到的
2018-12-12 12:49:19	哦哦
2018-12-12 12:49:34	我手机上app全都是红点消息提醒
2018-12-12 12:49:41	可是我都很少点开看
2018-12-12 12:49:43	好吧( ｡･-･｡ )
2018-12-12 12:50:06	也没全是啦，夸张一下
2018-12-12 12:50:15	要是我我就会去点开瞅瞅
2018-12-12 12:50:19	控制不住
2018-12-12 12:50:42	所以我都是设置APP消息不提醒
2018-12-12 12:50:57	嗯嗯
2018-12-12 12:51:16	你中午怎么休息呀
2018-12-12 12:53:03	等会坐班车去研发
2018-12-12 12:53:16	估计在车上休息一会
2018-12-12 12:53:30	额，你们食堂不在公司吗
2018-12-12 12:53:31	你呢休息时间是几点
2018-12-12 12:53:36	在
2018-12-12 12:53:47	我们休息到一点半
2018-12-12 12:53:49	我们办公有两个地方
2018-12-12 12:54:04	我这几天在工厂的办公区上班
2018-12-12 12:54:16	下午是去研发的办公区
2018-12-12 12:55:21	我们这几天老板不在，没人管
2018-12-12 12:55:49	我们都是在学自己的东西
2018-12-12 12:56:01	哦哦，那那你要不要睡一会呢
2018-12-12 12:56:23	嗯嗯，也只能爬桌子上睡会
2018-12-12 12:56:25	要不你睡会吧，不然下午会困
2018-12-12 12:56:30	嗯嗯
2018-12-12 12:56:35	午安
2018-12-12 12:56:51	你也休息吧！
2018-12-12 18:33:53	下班啦💃💃💃
2018-12-12 18:35:00	我们也刚回来
2018-12-12 18:35:18	那还没吃饭吧
2018-12-12 18:35:20	今天偷了个懒，在外面买吃的
2018-12-12 18:35:34	😂
2018-12-12 18:35:41	我在公司吃的
2018-12-12 18:35:46	牛肉包子，一下吃了4个
2018-12-12 18:35:48	现在在班车上
2018-12-12 18:35:54	肯定很好吃
2018-12-12 18:36:06	我们走回来的
2018-12-12 18:36:14	30分钟
2018-12-12 18:36:26	走30分钟吗
2018-12-12 18:36:41	嗯嗯
2018-12-12 18:36:43	蛮远的哇
2018-12-12 18:37:03	没有多远，就3站路
2018-12-12 18:37:13	慢慢晃回来
2018-12-12 18:37:17	为啥走这么久
2018-12-12 18:37:23	锻炼身体
2018-12-12 18:37:25	饭后散步是吧
2018-12-12 18:37:26	[奸笑][奸笑]
2018-12-12 18:37:42	我们公司周边买不到吃的
2018-12-12 18:37:56	只有我们住的地方才有吃的
2018-12-12 18:38:34	我们住的地方要买吃的也要走蛮远
2018-12-12 18:38:40	公寓里也有吃的
2018-12-12 18:38:50	不过还是喜欢往外面跑
2018-12-12 18:39:21	我们这边有大商场，也还可以
2018-12-12 18:39:40	有大超市
2018-12-12 18:39:48	这边物价便宜
2018-12-12 18:40:02	4个牛肉包4快钱
2018-12-12 18:40:11	那是便宜
2018-12-12 18:40:39	稀饭胡辣汤吃完还可以加，吃饱为止
2018-12-12 18:40:44	[皱眉][皱眉]
2018-12-12 18:41:39	滁州是吧
2018-12-12 18:41:49	嗯嗯
2018-12-12 18:41:50	琅琊山
2018-12-12 18:42:51	嗯嗯
2018-12-12 18:43:09	我去了，收了80快钱，有点坑
2018-12-12 18:43:13	啊
2018-12-12 18:43:15	这么贵
2018-12-12 18:43:42	是的
2018-12-12 18:43:48	本地人不要钱
2018-12-12 18:45:16	景色是不是不咋样
2018-12-12 18:45:31	是的
2018-12-12 18:45:52	这就是醉翁亭
2018-12-12 18:46:05	吓着了
2018-12-12 18:49:22	80好坑啊
2018-12-12 18:49:34	黄山的门票才多少钱啊
2018-12-12 18:49:37	是的呀
2018-12-12 18:51:10	黄山门票还是很值得
2018-12-12 18:51:29	我当时还是用的学生票半价好像100多
2018-12-12 18:51:38	下次准备去看看
2018-12-12 18:51:49	我还没去过
2018-12-12 18:51:51	[皱眉]
2018-12-12 18:51:52	要去
2018-12-12 18:52:03	值得第二次第三次
2018-12-12 18:52:10	嗯嗯
2018-12-12 18:52:31	其实我喜欢爬山
2018-12-12 18:52:43	空气好，还能锻炼身体
2018-12-12 18:54:20	我还爬过安庆的山
2018-12-12 18:54:31	天柱山吧
2018-12-12 18:54:34	忘了叫啥了
2018-12-12 18:54:35	不是
2018-12-12 18:54:40	😂
2018-12-12 18:54:46	天柱山没去呢
2018-12-12 18:55:28	安庆我每次做火车我都经过
2018-12-12 18:58:02	这也敢去呀，不怕把你带入传销窝子里面去呀
2018-12-12 18:58:09	[耶][耶]
2018-12-12 18:59:42	好几个同学一路的
2018-12-12 19:00:01	哦哦
2018-12-12 19:00:34	玩了一天
2018-12-12 19:00:40	早上去晚上回
2018-12-12 19:00:53	好累的
